,cross_val,is_stand,fold,k,weight,metric,acc,f1
47,KFold,True,2,8,mma,manhattan,0.9831460674157303,0.983897220248906
48,KFold,True,2,9,uniform,euclidean,0.9550561797752808,0.955859699588703
49,KFold,True,2,9,uniform,manhattan,0.9606741573033708,0.9622645216466728
50,KFold,True,2,9,distance,euclidean,0.9550561797752809,0.95628181405826
51,KFold,True,2,9,distance,manhattan,0.9775280898876404,0.9788384094864817
52,KFold,True,2,9,mma,euclidean,0.9662921348314607,0.966613271180693
53,KFold,True,2,9,mma,manhattan,0.9719101123595506,0.9726194219669336
54,KFold,True,2,10,uniform,euclidean,0.9662921348314606,0.9669382944434604
55,KFold,True,2,10,uniform,manhattan,0.9550561797752809,0.9578929648782589
56,KFold,True,2,10,distance,euclidean,0.9606741573033708,0.9607583930938253
57,KFold,True,2,10,distance,manhattan,0.9606741573033708,0.9579929475680671
58,KFold,True,2,10,mma,euclidean,0.9662921348314606,0.9668663100221244
59,KFold,True,2,10,mma,manhattan,0.9719101123595506,0.9722805607698577
60,KFold,True,2,15,uniform,euclidean,0.9606741573033708,0.9614946723106115
61,KFold,True,2,15,uniform,manhattan,0.9662921348314606,0.9671958612321516
62,KFold,True,2,15,distance,euclidean,0.9662921348314606,0.9668933147029304
63,KFold,True,2,15,distance,manhattan,0.9662921348314607,0.9663203203962243
64,KFold,True,2,15,mma,euclidean,0.9550561797752809,0.9567364513524202
65,KFold,True,2,15,mma,manhattan,0.9775280898876404,0.9778198539562539
66,KFold,True,2,20,uniform,euclidean,0.9831460674157303,0.9837921616368723
67,KFold,True,2,20,uniform,manhattan,0.9662921348314607,0.9678629032610049
68,KFold,True,2,20,distance,euclidean,0.9662921348314606,0.9694491448730536
69,KFold,True,2,20,distance,manhattan,0.9606741573033708,0.962420496206249
70,KFold,True,2,20,mma,euclidean,0.9662921348314606,0.9685101759211143
71,KFold,True,2,20,mma,manhattan,0.9887640449438202,0.9885454280191122
72,KFold,True,2,25,uniform,euclidean,0.9662921348314607,0.9674786932032098
73,KFold,True,2,25,uniform,manhattan,0.9662921348314607,0.9674484796366902
74,KFold,True,2,25,distance,euclidean,0.9775280898876404,0.9774889930386217
75,KFold,True,2,25,distance,manhattan,0.9662921348314606,0.966499591560631
76,KFold,True,2,25,mma,euclidean,0.9662921348314606,0.9676938342937116
77,KFold,True,2,25,mma,manhattan,0.9662921348314606,0.9686422042977338
78,KFold,True,2,30,uniform,euclidean,0.9550561797752809,0.9587477254015007
79,KFold,True,2,30,uniform,manhattan,0.9550561797752809,0.9573373377437104
80,KFold,True,2,30,distance,euclidean,0.9325842696629214,0.9276998671579874
81,KFold,True,2,30,distance,manhattan,0.9606741573033708,0.9622237203339047
82,KFold,True,2,30,mma,euclidean,0.949438202247191,0.9486823409122103
83,KFold,True,2,30,mma,manhattan,0.9719101123595506,0.9703957013685753
84,KFold,True,3,1,uniform,euclidean,0.9549905838041431,0.9558329045789146
85,KFold,True,3,1,uniform,manhattan,0.9718455743879473,0.9699699984166339
86,KFold,True,3,1,distance,euclidean,0.9495291902071563,0.9485085746379518
87,KFold,True,3,1,distance,manhattan,0.9774952919020715,0.9787583120499088
88,KFold,True,3,1,mma,euclidean,0.9549905838041431,0.9543967923869885
89,KFold,True,3,1,mma,manhattan,0.9550847457627119,0.9523633221147764
90,KFold,True,3,2,uniform,euclidean,0.9327683615819209,0.9349027856135711
91,KFold,True,3,2,uniform,manhattan,0.9608286252354049,0.9643370268910865
92,KFold,True,3,2,distance,euclidean,0.9550847457627119,0.957722185531846
93,KFold,True,3,2,distance,manhattan,0.9774952919020715,0.9785631794750336
94,KFold,True,3,2,mma,euclidean,0.9495291902071563,0.9503788448121303
95,KFold,True,3,2,mma,manhattan,0.9831450094161959,0.9840227952760646
96,KFold,True,3,3,uniform,euclidean,0.9325800376647835,0.9339354327589621
97,KFold,True,3,3,uniform,manhattan,0.9608286252354049,0.963595091169146
98,KFold,True,3,3,distance,euclidean,0.9661016949152542,0.9671900161030595
99,KFold,True,3,3,distance,manhattan,0.9606403013182674,0.9604257529798126
100,KFold,True,3,3,mma,euclidean,0.9609227871939736,0.9617058058618074
101,KFold,True,3,3,mma,manhattan,0.9662900188323917,0.9662070597037917
102,KFold,True,3,4,uniform,euclidean,0.9663841807909604,0.967157567925617
103,KFold,True,3,4,uniform,manhattan,0.9661016949152542,0.9684262252313587
104,KFold,True,3,4,distance,euclidean,0.9607344632768362,0.9625632207361353
105,KFold,True,3,4,distance,manhattan,0.9663841807909604,0.9676336290178306
106,KFold,True,3,4,mma,euclidean,0.9606403013182674,0.9626865801115602
107,KFold,True,3,4,mma,manhattan,0.9720338983050848,0.972029915379669
108,KFold,True,3,5,uniform,euclidean,0.9774952919020715,0.9773792025931913
109,KFold,True,3,5,uniform,manhattan,0.9663841807909604,0.966925016822715
110,KFold,True,3,5,distance,euclidean,0.9606403013182674,0.9602916203404099
111,KFold,True,3,5,distance,manhattan,0.9774952919020715,0.9783853882056706
112,KFold,True,3,5,mma,euclidean,0.9495291902071563,0.9490211479341915
113,KFold,True,3,5,mma,manhattan,0.9607344632768361,0.9606701757514718
114,KFold,True,3,6,uniform,euclidean,0.9608286252354049,0.9627886635309753
115,KFold,True,3,6,uniform,manhattan,0.971939736346516,0.9724742451507477
116,KFold,True,3,6,distance,euclidean,0.9605461393596987,0.9616047263936652
117,KFold,True,3,6,distance,manhattan,0.971939736346516,0.9712306518529393
118,KFold,True,3,6,mma,euclidean,0.9551789077212806,0.9523154698423516
119,KFold,True,3,6,mma,manhattan,0.9606403013182674,0.9615269707283064
120,KFold,True,3,7,uniform,euclidean,0.9661958568738229,0.9659562228473851
121,KFold,True,3,7,uniform,manhattan,0.9662900188323917,0.9669957821685179
122,KFold,True,3,7,distance,euclidean,0.9717514124293786,0.9725805371834423
123,KFold,True,3,7,distance,manhattan,0.9607344632768362,0.9597102625616599
124,KFold,True,3,7,mma,euclidean,0.9608286252354049,0.9624062103473868
125,KFold,True,3,7,mma,manhattan,0.9661958568738229,0.9660177528194158
126,KFold,True,3,8,uniform,euclidean,0.9662900188323917,0.9679080082314102
127,KFold,True,3,8,uniform,manhattan,0.9662900188323917,0.9635362002610707
128,KFold,True,3,8,distance,euclidean,0.9550847457627119,0.9546829798769805
129,KFold,True,3,8,distance,manhattan,0.971939736346516,0.9720038250087429
130,KFold,True,3,8,mma,euclidean,0.96045197740113,0.9616316055925959
131,KFold,True,3,8,mma,manhattan,0.9775894538606403,0.9781666401231619
132,KFold,True,3,9,uniform,euclidean,0.9662900188323917,0.9669902668076229
133,KFold,True,3,9,uniform,manhattan,0.9717514124293786,0.9732541360448337
134,KFold,True,3,9,distance,euclidean,0.9606403013182674,0.959830880242916
135,KFold,True,3,9,distance,manhattan,0.9491525423728814,0.9463929506465636
136,KFold,True,3,9,mma,euclidean,0.9606403013182674,0.9588256061145602
137,KFold,True,3,9,mma,manhattan,0.9887005649717514,0.9887483005282693
138,KFold,True,3,10,uniform,euclidean,0.9549905838041431,0.9557742802891604
139,KFold,True,3,10,uniform,manhattan,0.971939736346516,0.9736612271973185
140,KFold,True,3,10,distance,euclidean,0.9661016949152542,0.9654559885827231
141,KFold,True,3,10,distance,manhattan,0.9774952919020715,0.9781370285275673
142,KFold,True,3,10,mma,euclidean,0.9550847457627119,0.9545111883153272
143,KFold,True,3,10,mma,manhattan,0.971939736346516,0.9738183195983707
144,KFold,True,3,15,uniform,euclidean,0.9606403013182674,0.9591578138543051
145,KFold,True,3,15,uniform,manhattan,0.9551789077212807,0.9553691711095227
146,KFold,True,3,15,distance,euclidean,0.9661016949152542,0.9660156916254476
147,KFold,True,3,15,distance,manhattan,0.9661016949152542,0.9663084958456627
148,KFold,True,3,15,mma,euclidean,0.9606403013182674,0.9595298881013167
149,KFold,True,3,15,mma,manhattan,0.9551789077212807,0.9566908931708802
150,KFold,True,3,20,uniform,euclidean,0.9549905838041431,0.9532396616538926
151,KFold,True,3,20,uniform,manhattan,0.9548964218455743,0.9560253124874911
152,KFold,True,3,20,distance,euclidean,0.9775894538606403,0.9774943845488255
153,KFold,True,3,20,distance,manhattan,0.971939736346516,0.9724468646107417
154,KFold,True,3,20,mma,euclidean,0.9608286252354049,0.9583839147331211
155,KFold,True,3,20,mma,manhattan,0.9608286252354049,0.96112272983282
156,KFold,True,3,25,uniform,euclidean,0.9775894538606403,0.9778099936702087
157,KFold,True,3,25,uniform,manhattan,0.9607344632768361,0.9558813785899969
158,KFold,True,3,25,distance,euclidean,0.9774011299435028,0.9784665427952144
159,KFold,True,3,25,distance,manhattan,0.9664783427495293,0.9676578539323638
160,KFold,True,3,25,mma,euclidean,0.9661016949152542,0.9655086791051704
161,KFold,True,3,25,mma,manhattan,0.9774952919020715,0.978088690400896
162,KFold,True,3,30,uniform,euclidean,0.9607344632768361,0.9614766543250354
163,KFold,True,3,30,uniform,manhattan,0.9661016949152542,0.9681028629019173
164,KFold,True,3,30,distance,euclidean,0.9661016949152542,0.965930083713161
165,KFold,True,3,30,distance,manhattan,0.9717514124293786,0.9731090399525052
166,KFold,True,3,30,mma,euclidean,0.9720338983050848,0.9718556451274062
167,KFold,True,3,30,mma,manhattan,0.9661016949152542,0.966213074271796
168,KFold,True,5,1,uniform,euclidean,0.9553968253968254,0.9531127142011452
169,KFold,True,5,1,uniform,manhattan,0.966031746031746,0.9669824176173107
170,KFold,True,5,1,distance,euclidean,0.95,0.9500714804713399
171,KFold,True,5,1,distance,manhattan,0.9661904761904762,0.9651537656434189
172,KFold,True,5,1,mma,euclidean,0.9603174603174603,0.9547399920863189
173,KFold,True,5,1,mma,manhattan,0.9719047619047619,0.9707300699222385
174,KFold,True,5,2,uniform,euclidean,0.9496825396825397,0.9515841721003011
175,KFold,True,5,2,uniform,manhattan,0.9661904761904762,0.9690051738622564
176,KFold,True,5,2,distance,euclidean,0.9552380952380952,0.9562293059089398
177,KFold,True,5,2,distance,manhattan,0.9719047619047619,0.9671728678003187
178,KFold,True,5,2,mma,euclidean,0.9498412698412698,0.9500187873203471
179,KFold,True,5,2,mma,manhattan,0.9777777777777777,0.978641975308642
180,KFold,True,5,3,uniform,euclidean,0.9382539682539682,0.9363301381894045
181,KFold,True,5,3,uniform,manhattan,0.9665079365079365,0.9661001144890813
182,KFold,True,5,3,distance,euclidean,0.9496825396825397,0.9496132337871469
183,KFold,True,5,3,distance,manhattan,0.9606349206349206,0.9607402109163613
184,KFold,True,5,3,mma,euclidean,0.954920634920635,0.9555552459460506
185,KFold,True,5,3,mma,manhattan,0.9717460317460317,0.9735203982198132
186,KFold,True,5,4,uniform,euclidean,0.9438095238095238,0.9421682762298841
187,KFold,True,5,4,uniform,manhattan,0.9661904761904762,0.9637191333502049
188,KFold,True,5,4,distance,euclidean,0.9552380952380952,0.9551478475835037
189,KFold,True,5,4,distance,manhattan,0.9776190476190476,0.9778748642943914
190,KFold,True,5,4,mma,euclidean,0.9552380952380952,0.9575208699278035
191,KFold,True,5,4,mma,manhattan,0.9607936507936508,0.9604306458090937
192,KFold,True,5,5,uniform,euclidean,0.9720634920634921,0.9714267938463209
193,KFold,True,5,5,uniform,manhattan,0.9661904761904762,0.9615583386966566
194,KFold,True,5,5,distance,euclidean,0.9661904761904762,0.9662346526541797
195,KFold,True,5,5,distance,manhattan,0.966031746031746,0.9668791747987019
196,KFold,True,5,5,mma,euclidean,0.9773015873015873,0.9762497879436779
197,KFold,True,5,5,mma,manhattan,0.9603174603174603,0.9591115569113954
198,KFold,True,5,6,uniform,euclidean,0.9380952380952381,0.9392556166149679
199,KFold,True,5,6,uniform,manhattan,0.9553968253968254,0.9553496228266213
200,KFold,True,5,6,distance,euclidean,0.9603174603174603,0.9573261572959093
201,KFold,True,5,6,distance,manhattan,0.9719047619047619,0.9684853818786018
202,KFold,True,5,6,mma,euclidean,0.9663492063492063,0.9663296700863283
203,KFold,True,5,6,mma,manhattan,0.9717460317460317,0.9714412684725177
204,KFold,True,5,7,uniform,euclidean,0.9607936507936508,0.963192404914705
205,KFold,True,5,7,uniform,manhattan,0.9719047619047619,0.9720801559529938
206,KFold,True,5,7,distance,euclidean,0.9665079365079365,0.9663355935183893
207,KFold,True,5,7,distance,manhattan,0.9661904761904762,0.9688086160565031
208,KFold,True,5,7,mma,euclidean,0.9550793650793651,0.9545394487423473
209,KFold,True,5,7,mma,manhattan,0.9663492063492063,0.9635659134209859
210,KFold,True,5,8,uniform,euclidean,0.9550793650793651,0.9554769914056899
211,KFold,True,5,8,uniform,manhattan,0.9719047619047619,0.9688978627959137
212,KFold,True,5,8,distance,euclidean,0.9607936507936508,0.9574679278428921
213,KFold,True,5,8,distance,manhattan,0.9547619047619047,0.9551171489273956
214,KFold,True,5,8,mma,euclidean,0.9606349206349206,0.961876343279852
215,KFold,True,5,8,mma,manhattan,0.9774603174603175,0.9777704960828693
216,KFold,True,5,9,uniform,euclidean,0.9717460317460317,0.9722506521234899
217,KFold,True,5,9,uniform,manhattan,0.9720634920634921,0.9728800566329171
218,KFold,True,5,9,distance,euclidean,0.9552380952380952,0.9568003650892206
219,KFold,True,5,9,distance,manhattan,0.9601587301587301,0.9609765302855665
220,KFold,True,5,9,mma,euclidean,0.9609523809523809,0.9586773346603742
221,KFold,True,5,9,mma,manhattan,0.9719047619047619,0.9722454876972728
222,KFold,True,5,10,uniform,euclidean,0.9609523809523809,0.9591924843111633
223,KFold,True,5,10,uniform,manhattan,0.9666666666666667,0.967802370469037
224,KFold,True,5,10,distance,euclidean,0.9607936507936508,0.9610532351898575
225,KFold,True,5,10,distance,manhattan,0.9715873015873016,0.9731608587240771
226,KFold,True,5,10,mma,euclidean,0.9661904761904762,0.9608858079040634
227,KFold,True,5,10,mma,manhattan,0.983015873015873,0.9844029463637307
228,KFold,True,5,15,uniform,euclidean,0.9665079365079365,0.9677572028380494
229,KFold,True,5,15,uniform,manhattan,0.983015873015873,0.9816260367984506
230,KFold,True,5,15,distance,euclidean,0.9661904761904762,0.9665979780248622
231,KFold,True,5,15,distance,manhattan,0.9776190476190476,0.9777937803584981
232,KFold,True,5,15,mma,euclidean,0.9606349206349206,0.9632504039786784
233,KFold,True,5,15,mma,manhattan,0.9776190476190476,0.9768685730836268
234,KFold,True,5,20,uniform,euclidean,0.9547619047619047,0.9554167450906581
235,KFold,True,5,20,uniform,manhattan,0.9776190476190476,0.9782118464577235
236,KFold,True,5,20,distance,euclidean,0.9665079365079365,0.9639257098524833
237,KFold,True,5,20,distance,manhattan,0.9719047619047619,0.9747126148724089
238,KFold,True,5,20,mma,euclidean,0.9665079365079365,0.9654561463149817
239,KFold,True,5,20,mma,manhattan,0.9719047619047619,0.9698962459913224
240,KFold,True,5,25,uniform,euclidean,0.9666666666666667,0.9673083778966132
241,KFold,True,5,25,uniform,manhattan,0.9433333333333334,0.9403195766591468
242,KFold,True,5,25,distance,euclidean,0.9658730158730159,0.9586176550267153
243,KFold,True,5,25,distance,manhattan,0.9719047619047619,0.9713016211929418
244,KFold,True,5,25,mma,euclidean,0.9720634920634921,0.9745060047516187
245,KFold,True,5,25,mma,manhattan,0.9661904761904762,0.9645757797679484
246,KFold,True,5,30,uniform,euclidean,0.9776190476190476,0.9800156250730964
247,KFold,True,5,30,uniform,manhattan,0.9663492063492063,0.9646550028937443
248,KFold,True,5,30,distance,euclidean,0.9719047619047619,0.972646280734516
249,KFold,True,5,30,distance,manhattan,0.9663492063492063,0.9673401346040041
250,KFold,True,5,30,mma,euclidean,0.9831746031746031,0.9830847489093103
251,KFold,True,5,30,mma,manhattan,0.966031746031746,0.9676731566876494
252,KFold,True,10,1,uniform,euclidean,0.9549019607843137,0.9507361810302987
253,KFold,True,10,1,uniform,manhattan,0.9777777777777777,0.979567012508189
254,KFold,True,10,1,distance,euclidean,0.9542483660130718,0.9533684868050193
255,KFold,True,10,1,distance,manhattan,0.9777777777777777,0.9792505350400087
256,KFold,True,10,1,mma,euclidean,0.9545751633986927,0.9474232283597609
257,KFold,True,10,1,mma,manhattan,0.9777777777777777,0.977587075234134
258,KFold,True,10,2,uniform,euclidean,0.9441176470588235,0.9386849894744632
259,KFold,True,10,2,uniform,manhattan,0.9656862745098039,0.9646341637569708
260,KFold,True,10,2,distance,euclidean,0.9552287581699346,0.9523282614072087
261,KFold,True,10,2,distance,manhattan,0.9771241830065359,0.9766239316239316
262,KFold,True,10,2,mma,euclidean,0.9555555555555555,0.9552947052947053
263,KFold,True,10,2,mma,manhattan,0.9771241830065359,0.9715870873765611
264,KFold,True,10,3,uniform,euclidean,0.9604575163398693,0.9602257002257002
265,KFold,True,10,3,uniform,manhattan,0.9777777777777777,0.9780989380989381
266,KFold,True,10,3,distance,euclidean,0.9545751633986927,0.9547900247900248
267,KFold,True,10,3,distance,manhattan,0.9663398692810458,0.956433582520539
268,KFold,True,10,3,mma,euclidean,0.9552287581699346,0.9434032960503549
269,KFold,True,10,3,mma,manhattan,0.9722222222222222,0.9691867772750126
270,KFold,True,10,4,uniform,euclidean,0.9486928104575163,0.9494187022128199
271,KFold,True,10,4,uniform,manhattan,0.9666666666666667,0.96772743596273
272,KFold,True,10,4,distance,euclidean,0.9604575163398693,0.9595088605924519
273,KFold,True,10,4,distance,manhattan,0.9715686274509804,0.9736726889668066
274,KFold,True,10,4,mma,euclidean,0.9555555555555555,0.9495264974676739
275,KFold,True,10,4,mma,manhattan,0.9663398692810458,0.9659408184408185
276,KFold,True,10,5,uniform,euclidean,0.9656862745098039,0.9674792507687244
277,KFold,True,10,5,uniform,manhattan,0.9663398692810458,0.9655809332279921
278,KFold,True,10,5,distance,euclidean,0.9663398692810458,0.956000731294849
279,KFold,True,10,5,distance,manhattan,0.9611111111111111,0.9527487488357054
280,KFold,True,10,5,mma,euclidean,0.9660130718954248,0.9636973844868582
281,KFold,True,10,5,mma,manhattan,0.9663398692810458,0.9654552304707104
282,KFold,True,10,6,uniform,euclidean,0.9607843137254902,0.9606753159694336
283,KFold,True,10,6,uniform,manhattan,0.9604575163398693,0.9567311120252296
284,KFold,True,10,6,distance,euclidean,0.9607843137254902,0.954809191782876
285,KFold,True,10,6,distance,manhattan,0.9715686274509804,0.9603208556149733
286,KFold,True,10,6,mma,euclidean,0.9663398692810458,0.966078061372179
287,KFold,True,10,6,mma,manhattan,0.9663398692810458,0.9675924075924076
288,KFold,True,10,7,uniform,euclidean,0.9777777777777777,0.9802028415839158
289,KFold,True,10,7,uniform,manhattan,0.9722222222222222,0.968975468975469
290,KFold,True,10,7,distance,euclidean,0.9774509803921568,0.9754516507457683
291,KFold,True,10,7,distance,manhattan,0.9666666666666667,0.9661485137955726
292,KFold,True,10,7,mma,euclidean,0.9666666666666667,0.964534757181816
293,KFold,True,10,7,mma,manhattan,0.9660130718954248,0.963967883967884
294,KFold,True,10,8,uniform,euclidean,0.9666666666666667,0.963099866536399
295,KFold,True,10,8,uniform,manhattan,0.9663398692810458,0.9643461655801809
296,KFold,True,10,8,distance,euclidean,0.9666666666666667,0.9646558398028986
297,KFold,True,10,8,distance,manhattan,0.9774509803921568,0.9770661800073565
298,KFold,True,10,8,mma,euclidean,0.9722222222222222,0.9707403707403708
299,KFold,True,10,8,mma,manhattan,0.9718954248366013,0.9696515249456426
300,KFold,True,10,9,uniform,euclidean,0.9771241830065359,0.9808745319581232
301,KFold,True,10,9,uniform,manhattan,0.9722222222222222,0.9738484425790928
302,KFold,True,10,9,distance,euclidean,0.9666666666666667,0.9617643209903272
303,KFold,True,10,9,distance,manhattan,0.9718954248366013,0.9718960376855114
304,KFold,True,10,9,mma,euclidean,0.9666666666666667,0.967074470363944
305,KFold,True,10,9,mma,manhattan,0.9722222222222222,0.9698268398268398
306,KFold,True,10,10,uniform,euclidean,0.9607843137254902,0.9625669700669701
307,KFold,True,10,10,uniform,manhattan,0.9777777777777777,0.9806206157676746
308,KFold,True,10,10,distance,euclidean,0.9656862745098039,0.9693849396790574
309,KFold,True,10,10,distance,manhattan,0.9830065359477124,0.9836933436933437
310,KFold,True,10,10,mma,euclidean,0.9663398692810458,0.9650903127373716
311,KFold,True,10,10,mma,manhattan,0.9777777777777777,0.978519476166535
312,KFold,True,10,15,uniform,euclidean,0.9666666666666667,0.9607573941939267
313,KFold,True,10,15,uniform,manhattan,0.9774509803921568,0.979499977147036
314,KFold,True,10,15,distance,euclidean,0.9656862745098039,0.961074854511387
315,KFold,True,10,15,distance,manhattan,0.9774509803921568,0.973001443001443
316,KFold,True,10,15,mma,euclidean,0.9656862745098039,0.96343530108236
317,KFold,True,10,15,mma,manhattan,0.9830065359477124,0.9828281339117252
318,KFold,True,10,20,uniform,euclidean,0.9666666666666667,0.9621665371665371
319,KFold,True,10,20,uniform,manhattan,0.9663398692810458,0.9671419682255595
320,KFold,True,10,20,distance,euclidean,0.9663398692810458,0.9661485137955726
321,KFold,True,10,20,distance,manhattan,0.9777777777777777,0.9782902935844112
322,KFold,True,10,20,mma,euclidean,0.9660130718954248,0.9637682687682687
323,KFold,True,10,20,mma,manhattan,0.9777777777777777,0.9777113953584542
324,KFold,True,10,25,uniform,euclidean,0.9712418300653595,0.9708522666417403
325,KFold,True,10,25,uniform,manhattan,0.9607843137254902,0.9586692601057927
326,KFold,True,10,25,distance,euclidean,0.9833333333333333,0.983982439129498
327,KFold,True,10,25,distance,manhattan,0.9660130718954248,0.9656870362752715
328,KFold,True,10,25,mma,euclidean,0.9604575163398693,0.9582646710587887
329,KFold,True,10,25,mma,manhattan,0.9601307189542484,0.9607115107115107
330,KFold,True,10,30,uniform,euclidean,0.9718954248366013,0.9749424810294376
331,KFold,True,10,30,uniform,manhattan,0.9666666666666667,0.9665442618383795
332,KFold,True,10,30,distance,euclidean,0.9774509803921568,0.9779054931996108
333,KFold,True,10,30,distance,manhattan,0.9660130718954248,0.967974617974618
334,KFold,True,10,30,mma,euclidean,0.9722222222222222,0.9739891916362504
335,KFold,True,10,30,mma,manhattan,0.976797385620915,0.9765501165501166
336,StratifiedKFold,True,2,1,uniform,euclidean,0.9493686868686869,0.950685354888813
337,StratifiedKFold,True,2,1,uniform,manhattan,0.960479797979798,0.9621778503534189
338,StratifiedKFold,True,2,1,distance,euclidean,0.9381313131313131,0.9407449365700266
339,StratifiedKFold,True,2,1,distance,manhattan,0.9550505050505051,0.9559608244688833
340,StratifiedKFold,True,2,1,mma,euclidean,0.943939393939394,0.944784823020117
341,StratifiedKFold,True,2,1,mma,manhattan,0.9606060606060607,0.9624938829286656
342,StratifiedKFold,True,2,2,uniform,euclidean,0.9436868686868687,0.9453067541777219
343,StratifiedKFold,True,2,2,uniform,manhattan,0.938510101010101,0.9438994156507721
344,StratifiedKFold,True,2,2,distance,euclidean,0.9493686868686869,0.9504715011470697
345,StratifiedKFold,True,2,2,distance,manhattan,0.9603535353535353,0.9609192733463976
346,StratifiedKFold,True,2,2,mma,euclidean,0.9550505050505051,0.9568062181525334
347,StratifiedKFold,True,2,2,mma,manhattan,0.9549242424242425,0.9570607415652981
348,StratifiedKFold,True,2,3,uniform,euclidean,0.9661616161616162,0.9675385188288415
349,StratifiedKFold,True,2,3,uniform,manhattan,0.9553030303030303,0.9560253479923042
350,StratifiedKFold,True,2,3,distance,euclidean,0.9551767676767677,0.9556924063157602
351,StratifiedKFold,True,2,3,distance,manhattan,0.9718434343434343,0.9729075391611808
352,StratifiedKFold,True,2,3,mma,euclidean,0.9381313131313131,0.9387899614996915
353,StratifiedKFold,True,2,3,mma,manhattan,0.9662878787878788,0.9670066844266507
354,StratifiedKFold,True,2,4,uniform,euclidean,0.9324494949494949,0.9353314634311436
355,StratifiedKFold,True,2,4,uniform,manhattan,0.9546717171717172,0.9584531052552294
356,StratifiedKFold,True,2,4,distance,euclidean,0.966540404040404,0.9679273423624263
357,StratifiedKFold,True,2,4,distance,manhattan,0.9494949494949495,0.9506550928829244
358,StratifiedKFold,True,2,4,mma,euclidean,0.9436868686868687,0.944992514872834
359,StratifiedKFold,True,2,4,mma,manhattan,0.9773989898989899,0.9785918137367671
360,StratifiedKFold,True,2,5,uniform,euclidean,0.9662878787878788,0.967695308205941
361,StratifiedKFold,True,2,5,uniform,manhattan,0.9719696969696969,0.9735184022182973
362,StratifiedKFold,True,2,5,distance,euclidean,0.9547979797979798,0.9560997962303809
363,StratifiedKFold,True,2,5,distance,manhattan,0.9886363636363636,0.9895424836601308
364,StratifiedKFold,True,2,5,mma,euclidean,0.9325757575757576,0.933759877338634
365,StratifiedKFold,True,2,5,mma,manhattan,0.9775252525252525,0.9775358668057387
366,StratifiedKFold,True,2,6,uniform,euclidean,0.9270202020202021,0.9293691336244527
367,StratifiedKFold,True,2,6,uniform,manhattan,0.9660353535353536,0.9688723156744399
368,StratifiedKFold,True,2,6,distance,euclidean,0.9606060606060607,0.9612461281314669
369,StratifiedKFold,True,2,6,distance,manhattan,0.9773989898989899,0.9785007390555285
370,StratifiedKFold,True,2,6,mma,euclidean,0.9382575757575757,0.9389280653986535
371,StratifiedKFold,True,2,6,mma,manhattan,0.9664141414141414,0.9672024000857173
372,StratifiedKFold,True,2,7,uniform,euclidean,0.9496212121212122,0.9505700176130605
373,StratifiedKFold,True,2,7,uniform,manhattan,0.9775252525252525,0.9786469779168497
374,StratifiedKFold,True,2,7,distance,euclidean,0.9549242424242425,0.956380154547807
375,StratifiedKFold,True,2,7,distance,manhattan,0.9773989898989899,0.9792609338438263
376,StratifiedKFold,True,2,7,mma,euclidean,0.9547979797979798,0.955527073732719
377,StratifiedKFold,True,2,7,mma,manhattan,0.9661616161616162,0.9667812619334867
378,StratifiedKFold,True,2,8,uniform,euclidean,0.9553030303030303,0.9574984313981607
379,StratifiedKFold,True,2,8,uniform,manhattan,0.9602272727272727,0.9615873015873015
380,StratifiedKFold,True,2,8,distance,euclidean,0.9551767676767677,0.9565394117846144
381,StratifiedKFold,True,2,8,distance,manhattan,0.9715909090909092,0.9724210232988064
382,StratifiedKFold,True,2,8,mma,euclidean,0.9719696969696969,0.9728477384725731
383,StratifiedKFold,True,2,8,mma,manhattan,0.9494949494949495,0.950462693626172
384,StratifiedKFold,True,2,9,uniform,euclidean,0.9608585858585859,0.9619244070602081
385,StratifiedKFold,True,2,9,uniform,manhattan,0.9720959595959596,0.9729127499844242
386,StratifiedKFold,True,2,9,distance,euclidean,0.9547979797979798,0.9562624967191713
387,StratifiedKFold,True,2,9,distance,manhattan,0.9664141414141414,0.9677300298650533
388,StratifiedKFold,True,2,9,mma,euclidean,0.9662878787878788,0.9678629032610049
389,StratifiedKFold,True,2,9,mma,manhattan,0.9832070707070707,0.9840449316706581
390,StratifiedKFold,True,2,10,uniform,euclidean,0.9603535353535353,0.9618759868837563
391,StratifiedKFold,True,2,10,uniform,manhattan,0.966540404040404,0.9677186967572916
392,StratifiedKFold,True,2,10,distance,euclidean,0.9493686868686869,0.9504691668800296
393,StratifiedKFold,True,2,10,distance,manhattan,0.9719696969696969,0.9724921852799091
394,StratifiedKFold,True,2,10,mma,euclidean,0.9717171717171718,0.9725971093992336
395,StratifiedKFold,True,2,10,mma,manhattan,0.9664141414141414,0.9672895824996666
396,StratifiedKFold,True,2,15,uniform,euclidean,0.9718434343434343,0.9726848915897817
397,StratifiedKFold,True,2,15,uniform,manhattan,0.9773989898989899,0.9778316189484693
398,StratifiedKFold,True,2,15,distance,euclidean,0.9719696969696969,0.9728477384725731
399,StratifiedKFold,True,2,15,distance,manhattan,0.9606060606060607,0.9625010178115275
400,StratifiedKFold,True,2,15,mma,euclidean,0.9719696969696969,0.9736889351663043
401,StratifiedKFold,True,2,15,mma,manhattan,0.9606060606060607,0.9624938829286656
402,StratifiedKFold,True,2,20,uniform,euclidean,0.9606060606060607,0.9616526862349343
403,StratifiedKFold,True,2,20,uniform,manhattan,0.9607323232323233,0.9624386072837094
